Colin Farrell|Colin James Farrell|http://ego.globo.com/famosos/tudo-sobre/colin-farrell.html|http://s2.glbimg.com/j4vBSvZlY3u5YnKcpok7jwqcRME=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/29/collin_farrell_reuters.jpg|Gêmeos|31 de Maio (38 anos)|NULL|Ator irlandês. Atuou em diversos filmes. Foi casado duas vezes e tem dois filhos.
Compadre Washington|Washington Santos|http://ego.globo.com/famosos/tudo-sobre/compadre-washington.html|http://s2.glbimg.com/lyViqOhBXfKtjGdG8f9fQd27lw4=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/05/23/alx_6479.jpg|Capricórnio|14 de Janeiro (53 anos)|NULL|NULL
Conchita Wurst|Thomas Neuwirth|http://ego.globo.com/famosos/tudo-sobre/conchita-wurst.html|http://s2.glbimg.com/4SC5SHSBIHvRhN0lKuc713FL9_U=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/06/02/untitled-1_1.jpg|Escorpião|06 de Novembro (26 anos)|NULL|NULL
Conrado Caputo|Conrado Caputo|http://ego.globo.com/famosos/tudo-sobre/conrado-caputo.html|http://s2.glbimg.com/qLZ9FoxDxZHH0HiX_OUSUYMpd98=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2015/05/06/9_1.jpg|Áries|07 de Abril (37 anos)|NULL|NULL
Courteney Cox|Courteney Bass Cox|http://ego.globo.com/famosos/tudo-sobre/courteney-cox.html|http://s2.glbimg.com/vviu1Jj3tnLqqWypaqOwfzf3cN0=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/20/courtney-cox_getty.jpg|Gêmeos|16 de Junho (50 anos)|NULL|Mais conhecida pela personagem “Monica Geller”, do seriado “Friends”. Atuou em alguns seriados de TV. Foi casada com o também ator David Arquette, com quem tem uma filha.
Courtney Love|Courtney Love Cobain|http://ego.globo.com/famosos/tudo-sobre/courtney-love.html|http://s2.glbimg.com/8LzcgHW_45Q1Z53DHqWeA4-q_V4=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/20/courtney-love_reuters.jpg|Câncer|09 de Julho (50 anos)|NULL|Cantora americana. Mais conhecida como a viúva do cantor Kurt Cobain, ex-vocalista da banda Nirvana, com quem teve uma filha. Foi vocalista da banda Hole.
Cris Vianna|Cris Vianna|http://ego.globo.com/famosos/tudo-sobre/cris-vianna.html|http://s2.glbimg.com/_SjPmfy_T45vD4sC31qPftOUTPA=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/11/08/mg_1712.jpg|Áries|11 de Abril (38 anos)|NULL|NULL
Cristiana Oliveira|Cristiana Barbosa da Silva de Oliveira|http://ego.globo.com/famosos/tudo-sobre/cristiana-oliveira.html|http://s2.glbimg.com/rTc6kpRnCsM4WzftL2kpRs-sqKc=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/20/cristiana-oliveira-tvglobo.jpg|Sagitário|15 de Dezembro (51 anos)|NULL|Atuou em diversas novelas, mas seu papel de maior destaque foi na novela “Pantanal”. Foi casada com o fotógrafo André Wanderley, com quem teve uma filha, e com o empresário Marcos Sampaio, com quem também teve uma filha.
Cristiane Dias|Cristiane Dias|http://ego.globo.com/famosos/tudo-sobre/cristiane-dias.html|http://s2.glbimg.com/8Xy0QtME_67u7CDpKYhh__wpQk0=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/04/02/cristiane_dias_3.jpg|Libra|09 de Outubro (34 anos)|NULL|NULL
Cristiano Araújo|Cristiano Melo Araújo|http://ego.globo.com/famosos/tudo-sobre/cristiano-araujo.html|http://s2.glbimg.com/0sxotBXbh2uCIMWU2YXv4rKm6Hg=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2015/05/06/cristiano_araujo_1.jpg|Aquário|24 de Janeiro (29 anos)|NULL|NULL
Cristiano Ronaldo|Cristiano Ronaldo dos Santos Aveiro|http://ego.globo.com/famosos/tudo-sobre/cristiano-ronaldo.html|http://s2.glbimg.com/HogJweSZNMshNGdeWKsHiG0Qwr8=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/29/cristiano_ronaldo_reuters.jpg|Aquário|05 de Fevereiro (30 anos)|Irina Shayk|Jogador de futebol português. Jogou nos times Manchester United, Real Madrid e na seleção de Portugal. Foi eleito melhor jogador do mundo pela FIFA em 2008. Tem um filho, com a identidade da mãe não-revelada.
Cristina Mortágua|Cristina Mortágua|http://ego.globo.com/famosos/tudo-sobre/cristina-mortagua.html|http://s2.glbimg.com/nwx5Pc3KHPMWwzgtY0hAx8W_6Xk=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/02/15/cristina-mortagua.jpg|Virgem|08 de Setembro (44 anos)|NULL|NULL
Cuba Gooding Jr.|Cuba Gooding Jr.|http://ego.globo.com/famosos/tudo-sobre/cuba-gooding-jr.html|http://s2.glbimg.com/n-JhDhTOgAGfVmRzWynt2XZAn8M=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/02/13/cuba_gooding_jr.jpg|Capricórnio|02 de Janeiro (47 anos)|NULL|NULL
Cynthia Howlett|Cynthia Howlett Martin|http://ego.globo.com/famosos/tudo-sobre/cynthia-howlett.html|http://s2.glbimg.com/xS-vqCzezY1nmx4hVBIy21kBhMo=/300x170/top/smart/s.glbimg.com/jo/eg/f/300x170/2012/05/31/cynthia.jpg|Peixes|09 de Março (38 anos)|NULL|Apresentadora, é casada com o ator Eduardo Moscovis, com quem tem dois filhos.
Dado Dolabella|Carlos Eduardo Bouças Dolabella Filho|http://ego.globo.com/famosos/tudo-sobre/dado-dolabella.html|http://s2.glbimg.com/wjEZvb9fnrKfj2nTInX01HEElOw=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/10/13/dado-dolabella_marcos-dutra.jpg|Câncer|20 de Julho (34 anos)|NULL|Ator. Namorou a atriz Luana Piovani e foi condenado por agressão física a ela. Foi casado com Viviane Sarahyba, com quem tem um filho. Também tem um filho com a estudante Fabiana Neves, fruto de um rápido relacionamento.
Dai Macedo|Daiane Macedo Pina|http://ego.globo.com/famosos/tudo-sobre/dai-macedo.html|http://s2.glbimg.com/gQwBL4kRPpXGll-im5uQ61T4Czo=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/05/31/unnamed.jpg|Aquário|23 de Janeiro (27 anos)|NULL|NULL
Dakota Fanning|Hannah Dakota Fanning|http://ego.globo.com/famosos/tudo-sobre/dakota-fanning.html|http://s2.glbimg.com/oGsS6Yl159VNa0BfJ_8aOYO5924=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/27/dakota-fanning_reuters.jpg|Peixes|23 de Fevereiro (21 anos)|NULL|Começou a carreira aos cinco anos e atuou em diversas filmes, entre eles “Amigo Oculto”, “Guerra dos Mundos”, “Lua Nova” e “Eclipse”.
Dakota Johnson|Dakota Mayi Johnson|http://ego.globo.com/famosos/tudo-sobre/dakota-johnson.html|http://s2.glbimg.com/CL7hfWCcqQc29ou2c7McArma3KM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/05/05/dakota_johnson.jpg|Libra|04 de Outubro (25 anos)|NULL|NULL
Dalton Vigh|Dalton Vigh de Sousa Vales|http://ego.globo.com/famosos/tudo-sobre/dalton-vigh.html|http://s2.glbimg.com/vJyy1YoWvH-ly1p-r1aSox-t-Wk=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/22/dalton-vigh.jpg|Câncer|10 de Julho (50 anos)|NULL|Ator brasileiro. Atuou em diversas novelas.
Dan Stevens|Daniel Jonathan Stevens|http://ego.globo.com/famosos/tudo-sobre/dan-stevens.html|http://s2.glbimg.com/gjHDB582m-b3FnL7iTu4PWgYgnU=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2015/03/06/460517268.jpg|Libra|10 de Outubro (32 anos)|NULL|NULL
Dan Stulbach|Dan Filip Stulbach|http://ego.globo.com/famosos/tudo-sobre/dan-stulbach.html|http://s2.glbimg.com/ip9jGU7AOUC7owtN2nup9vLkLe8=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/22/dan-stulbach.jpg|Libra|26 de Setembro (45 anos)|NULL|Ator brasileiro. Atuou em diversas novelas, mas seu papel de maior destaque foi na novela “Mulheres Apaixonadas”. É um dos apresentadores do programa Saia Justa, no canal pago GNT.
Dani Bolina|Daniele Bolina|http://ego.globo.com/famosos/tudo-sobre/dani-bolina.html|http://s2.glbimg.com/hDct2evUady2FkSYJdo5XfcCC-o=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/10/27/dani-bolina---manuela-scarpa.jpg|Aquário|10 de Fevereiro (31 anos)|NULL|Fez parte do grupo de panicats do programa humorístico “Pânico na TV”. Também participou da quarta temporada do reality show “A Fazenda’. É casada, desde dezembro de 2010, com o modelo e empresário Mateus Verdelho.
Dani Calabresa|Daniella Maria Giusti Adnet|http://ego.globo.com/famosos/tudo-sobre/dani-calabresa.html|http://s2.glbimg.com/j4xVlMOv4NLpzOGdpbVp4OZjGiU=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/08/09/img_5729.jpg|Escorpião|12 de Novembro (33 anos)|Marcelo Adnet|NULL
Dani Carmona|Daniele Carmona Adamastor|http://ego.globo.com/famosos/tudo-sobre/dani-carmona.html|http://s2.glbimg.com/fvGqQwB0bRKfNshCpolM4UI0Qzk=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/06/20/dani-camora_reproducao-instagram.jpg|Câncer|14 de Julho (26 anos)|NULL|NULL
Dani Monteiro|Danielle Monteiro|http://ego.globo.com/famosos/tudo-sobre/dani-monteiro.html|http://s2.glbimg.com/dRk6xJ6s2HE6wH4jT36uIFRji74=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/11/28/apresentadora_dani_monteiro-3013.jpg|Virgem|28 de Agosto (31 anos)|NULL|NULL
Dani Souza|Danielle Aparecida de Jesus Souza Bonfim|http://ego.globo.com/famosos/tudo-sobre/dani-souza.html|http://s2.glbimg.com/SdFD4L3pEhrEjkaPC6T0-nwSnaY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/05/22/dani-souza.jpg|Capricórnio|02 de Janeiro (34 anos)|Dentinho|NULL
Dani Sperle|Daniele de Carvalho Sperle|http://ego.globo.com/famosos/tudo-sobre/dani-sperle.html|http://s2.glbimg.com/v0N6WsG6ygTuvRvVlRbDQJW225A=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/12/07/dani-sperle-isac.jpg|Touro|25 de Abril (33 anos)|NULL|É modelo e polemizou no Carnaval de 2009 ao colocar o &#39;tapa-sexo&#39; em plena avenida. Já posou nua, teve um affair com o jogador Adriano e já namorou o ator Alexandre Frota.
Dani Suzuki|Daniele Suzuki|http://ego.globo.com/famosos/tudo-sobre/daniele-suzuki.html|http://s2.glbimg.com/xENGaAo4vbpB6a8a2Dy-4GRqSSo=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/22/daniele-suzuki-tvglobo.jpg|Virgem|21 de Setembro (37 anos)|NULL|Atriz e apresentadora brasileira. Atuou em algumas novelas e apresentou os programas “Mandou Bem” e “Tribos”, ambos no canal pago Multishow. Namorou o editor de TV Tadeo Saldanha e os atores Ricardo Pereira e Ricardo Tozzi. Casou-se com o empresário Fábio Novaes, com quem tem um filho.
Dani Vieira|Daniella Vieira da Costa|http://ego.globo.com/famosos/tudo-sobre/dani-vieira.html|http://s2.glbimg.com/L_Zq3LATun43rAbDaO68clH6VxM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/06/05/danivieira_4.jpg|Virgem|12 de Setembro (26 anos)|NULL|NULL
Daniel|José Daniel Camillo|http://ego.globo.com/famosos/tudo-sobre/daniel.html|http://s2.glbimg.com/l8B-N8XO2eElkqhmaoO9gVW38kY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/29/daniel_iwi_ego.jpg|Peixes|02 de Março (47 anos)|NULL|Cantor, já lançou mais de 16 álbuns de música sertaneja desde o início da carreira, em 1998.
Daniel Alves|Daniel Alves da Silva|http://ego.globo.com/famosos/tudo-sobre/daniel-alves.html|http://s2.glbimg.com/1mihvml7TAKnAs2t2LdAiTqyQ7k=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/12/30/daniel_alves.jpg|Touro|06 de Maio (32 anos)|NULL|Jogador da Seleção Brasileira de Futebol
Daniel Boaventura|Daniel do Rêgo Boaventura|http://ego.globo.com/famosos/tudo-sobre/daniel-boaventura.html|http://s2.glbimg.com/SjG6zIFEyQ1DeENS_7FiK0O0ZHI=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/05/19/mg_0525.jpg|Touro|19 de Maio (45 anos)|NULL|NULL
Daniel Craig|Daniel Wroughton Craig|http://ego.globo.com/famosos/tudo-sobre/daniel-craig.html|http://s2.glbimg.com/PH94hek0cV1dXmA7WveGqhQscvE=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/22/daniel-craig_reuters.jpg|Peixes|02 de Março (47 anos)|NULL|Ator britânico. Atuou em diversos filmes, incluindo no papel do agente britânico 007, “James Bond”. Foi casado com a atriz britânica Fiona Loudon, com quem teve uma filha. Recentemente, casou-se com atriz britânica Rachel Weisz.
Daniel Dantas|Daniel Tunes Dantas|http://ego.globo.com/famosos/tudo-sobre/daniel-dantas.html|http://s2.glbimg.com/KmgrSEOiFvhwKGZW7A9uNfipLOE=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/08/10/01-dsc_7707.jpg|Câncer|28 de Junho (60 anos)|NULL|NULL
Daniel Day-Lewis|Daniel Michael Blake Day-Lewis|http://ego.globo.com/famosos/tudo-sobre/daniel-day-lewis.html|http://s2.glbimg.com/pUMIAMx03ZNyrnzLK0omJpRhxDM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/02/10/baftaafp_2.jpg|Touro|29 de Abril (58 anos)|NULL|NULL
Daniel Echaniz|Daniel Echaniz|http://ego.globo.com/famosos/tudo-sobre/daniel-echaniz.html|http://s2.glbimg.com/J2Ah0Iuw11GR20ZbATlSkJUKzSw=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/01/16/daniel.jpg|Sagitário|27 de Novembro (34 anos)|NULL|NULL
Daniel Oliveira|Daniel de Oliveira|http://ego.globo.com/famosos/tudo-sobre/daniel-de-oliveira.html|http://s2.glbimg.com/jqq_Mg1U51PKFgEeV_tP72D70pM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/22/daniel-de-oliveira_tvglobo.jpg|Gêmeos|19 de Junho (37 anos)|Sophie Charlotte|Ator brasileiro. Atuou em diversas novelas e filmes. Namorou a atriz Débora Falabella. Ele foi casado com a também atriz Vanessa Giácomo, com quem tem um filho.
Daniel Radcliffe|Daniel Jacob Radcliffe|http://ego.globo.com/famosos/tudo-sobre/daniel-radcliffe.html|http://s2.glbimg.com/Eq7oZLju999pobFqXJCqgfi0hTw=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/22/daniel-radcliffe.jpg|Leão|23 de Julho (25 anos)|NULL|Ator britânico. Atuou como protagonista em todos os filmes da saga “Harry Potter”, além de estrelar algumas peças de teatro.
Daniel Rocha|Daniel Rocha de Azevedo|http://ego.globo.com/famosos/tudo-sobre/daniel-rocha.html|http://s2.glbimg.com/ANoKRT6uqrmqdXy2v09Att9-zGs=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/08/01/daniel_rocha_perfil_msl_ego.jpg|Sagitário|26 de Novembro (24 anos)|NULL|Ator brasileiro que começou no teatro aos 16 anos. Seu primeiro papel na TV foi o jogador de futebol Roni em &quot;Avenida Brasil&quot;.
Daniel Saullo|Daniel Figueiredo Saullo|http://ego.globo.com/famosos/tudo-sobre/daniel-saullo.html|http://s2.glbimg.com/M7hVzLTU1hos6DiHnonMGdPuA-M=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2012/08/24/img_5463.jpg|Gêmeos|30 de Maio (34 anos)|Mariana Felício|Ex-BBB
Daniel Sturridge|Daniel Andre Sturridge|http://ego.globo.com/famosos/tudo-sobre/daniel-sturridge.html|http://s2.glbimg.com/913xNI8KLoW6IouTcIF-qTNQAug=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/05/16/daniel_sturridge_getty.jpg|Virgem|01 de Setembro (25 anos)|NULL|Jogador de futebol da Seleção da Inglaterra
Daniela Albuquerque|Daniela Albuquerque Dallevo|http://ego.globo.com/famosos/tudo-sobre/daniela-albuquerque.html|http://s2.glbimg.com/sqvQjplnxNPRxMBauVS9g3IkolM=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/09/05/img_1903.jpg|Câncer|22 de Julho (32 anos)|NULL|NULL
Daniela Mercury|Daniela Mercuri de Almeida Póvoas|http://ego.globo.com/famosos/tudo-sobre/daniela-mercury.html|http://s2.glbimg.com/DLyWie7fw5JYZk2eFOnh2PSVwmY=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/22/daniela-mercury-tvglobo.jpg|Leão|28 de Julho (49 anos)|NULL|Cantora baiana. Lançou diversos discos e é considerada uma das artistas brasileiras mais bem-sucedidas na história. Foi casada com o empresário Zalther Povoas, com quem tem dois filhos. Casou-se com o empresário Márcio Scabia, com quem adotou um filho.
Daniele Valente|Daniele Valente|http://ego.globo.com/famosos/tudo-sobre/daniele-valente.html|http://s2.glbimg.com/6WKNPe8WK0Thts6aEfG8VGJq5h0=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/22/daniele-valente_tvglobo.jpg|Aquário|27 de Janeiro (38 anos)|NULL|Atriz brasileira. Atuou em algumas novelas e séries de TV. É casada com o jornalista Christiano Cochrane, com quem tem uma filha.
Daniella Cicarelli|Daniella Cicarelli Lemos|http://ego.globo.com/famosos/tudo-sobre/daniella-cicarelli.html|http://s2.glbimg.com/9OqzKk5ppd5_c7bCzYc7ZJ6v0c8=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/22/daniella-cicarelli.jpg|Escorpião|06 de Novembro (36 anos)|NULL|Modelo e apresentadora brasileira. Apresentou diversos programas nas emissoras MTV Brasil e Band. Teve um casamento relâmpago com o jogador de futebol Ronaldo. Casou-se com o engenheiro Frederico Schilliró.
Daniella Sarahyba|Daniella Sarahyba Fernandes|http://ego.globo.com/famosos/tudo-sobre/daniella-sarahyba.html|http://s2.glbimg.com/VLnI0X_kP1SDGij9E_Ah8-oPBAw=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/22/daniella_sarahyba_phillipe-lima_agn.jpg|Câncer|08 de Julho (30 anos)|NULL|Modelo brasileira, fez trabalhos importantes como o da marca Victoria’s Secret. Em 2007, se casou com o empresário Wolff Klabin, da tradicional família Klabin, com quem teve a primeira filha do casal, Gabriela, que nasceu em outubro de 2010.
Danielle Favatto|Danielle Favatto|http://ego.globo.com/famosos/tudo-sobre/danielle-favatto.html|http://s2.glbimg.com/aqsn9-WiwFUvn8NaDYh8TQo_uG0=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/10/20/danielle_favatto2.jpg|Leão|12 de Agosto (17 anos)|NULL|NULL
Danielle Winits|Danielle Winitskowski de Azevedo|http://ego.globo.com/famosos/tudo-sobre/danielle-winits.html|http://s2.glbimg.com/S1QYtjwKk5cUcwKT98C5-4GK2D4=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/22/danielle-winits_tvglobo.jpg|Sagitário|05 de Dezembro (41 anos)|NULL|Atriz brasileira, começou a carreira em 1993, em “Sex Appeal”. Além de novelas, já fez cinema e teatro, inclusive musicais. Foi casada com Cássio Reis, com quem teve o filho mais velho, Noah, e com Jonatas Faro, com quem teve o segundo filho, Guy.
Danny Glover|Daniel Lebern Glover|http://ego.globo.com/famosos/tudo-sobre/danny-glover.html|http://s2.glbimg.com/zoj-HZY-j-9xc0yaFdrFgbOJvmE=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/07/24/danny_glover_15.jpg|Câncer|22 de Julho (68 anos)|NULL|NULL
Dany Bananinha|Danielle Soares Ramos|http://ego.globo.com/famosos/tudo-sobre/dany-bananinha.html|http://s2.glbimg.com/soG2Vx8HC6nh9f-Akogs8nsetPA=/300x170/top/smart/s.glbimg.com/jo/eg/f/300x170/2011/11/25/img_9659_dany_bananinha.jpg|Leão|15 de Agosto (38 anos)|NULL|Assistente de palco do programa &quot;Caldeirão do Huck&quot;
Davi Lucca|Davi Lucca Dantas Nogueira da Silva|http://ego.globo.com/famosos/tudo-sobre/davi-lucca.html|http://s2.glbimg.com/sIsiDm-c3fzHA6FtAm7zXGJTpNs=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/07/18/davi_lucca_filho_de_neymar-6071.jpg|Virgem|24 de Agosto (3 anos)|NULL|NULL
David Arquette|David James Arquette|http://ego.globo.com/famosos/tudo-sobre/david-arquette.html|http://s2.glbimg.com/1AJQaE3vpDX0RO9Q3XqhdG-8Lwc=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/08/07/2014-08-07t060042z_402798858_gm1ea8711ze01_rtrmadp_3_usa-entertainment.jpg|Virgem|08 de Setembro (43 anos)|NULL|NULL
David Beckham|David Robert Joseph Beckham|http://ego.globo.com/famosos/tudo-sobre/david-beckham.html|http://s2.glbimg.com/_PiPhqqZyBG4kZTyXDIFh2xFozc=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/08/22/david-beckham.jpg|Touro|02 de Maio (40 anos)|Victoria Beckham|Jogador de futebol britânico. É mais famoso pelas campanhas publicitárias das quais participa do que pela carreira dentro dos gramados. É casado com a ex-Spice Girl Victoria Beckham, com quem tem quatro filhos.
David Brazil|David Brazil|http://ego.globo.com/famosos/tudo-sobre/david-brazil.html|http://s2.glbimg.com/rC3Gzw8AI7q0_0uD00w3liU12xs=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/29/david-brazil_robertoteixeira_ego.jpg|Leão|25 de Julho (45 anos)|NULL|Promotor de eventos, David é conhecido pela gagueira, sua marca registrada. Bem relacionado com o meio artístico, está sempre acompanhado de pessoas famosas como Suzana Vieira, Giovanna Antonelli e outras. Tem uma coluna no jornal Meia Hora.
David Luiz|David Luiz Moreira Marinho|http://ego.globo.com/famosos/tudo-sobre/david-luiz.html|http://s2.glbimg.com/0RtN7vF-hclqICZuZ43oT6_wcdo=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/05/19/david_luiz_reuters_4.jpg|Touro|22 de Abril (28 anos)|NULL|NULL
David Schwimmer|David Lawrence Schwimmer|http://ego.globo.com/famosos/tudo-sobre/david-schwimmer.html|http://s2.glbimg.com/nEmeapEWo3XbhT9V1q9dH4QNM5w=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/05/27/186927366.jpg|Escorpião|02 de Novembro (48 anos)|NULL|NULL
Dax Shepard|Dax Randall Shepard|http://ego.globo.com/famosos/tudo-sobre/dax-shepard.html|http://s2.glbimg.com/-0Y6TAszwAPjJ4nYy8RaJkEDBTk=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/09/16/2014-09-16t071226z_2078120117_gm1ea9g165n01_rtrmadp_3_usa-entertainment.jpg|Capricórnio|02 de Janeiro (40 anos)|Kristen Bell|NULL
Dean Cain|Dean George Tanaka|http://ego.globo.com/famosos/tudo-sobre/dean-cain.html|http://s2.glbimg.com/D8MXJmnTo6nVhP5gYXfhyJxfJvA=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/11/13/dean.jpg|Leão|31 de Julho (48 anos)|NULL|NULL
Debby Lagranha|Débora Cristina Lagranha|http://ego.globo.com/famosos/tudo-sobre/debby-lagranha.html|http://s2.glbimg.com/b8ewrLUzgvcnblL8rqY-gx3VHM0=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/12/26/2-10_6.jpg|Libra|03 de Outubro (23 anos)|NULL|Iniciou a carreira de atriz com 7 anos em “A Turma do Didi”. Participou de filmes da Xuxa em novelas como “Malhação”. Em junho de 2013, deu à luz Maria Eduarda.
Debora Bloch|Debora Bloch|http://ego.globo.com/famosos/tudo-sobre/debora-bloch.html|http://s2.glbimg.com/DG2FVhq0W8vQB0nuxLi5MbXrTs0=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/22/debora-bloch-tvglobo.jpg|Gêmeos|29 de Maio (51 anos)|NULL|Filha do ator Jonas Bloch, fez sua estréia na TV Globo em 1981, quando atuou na novela “Jogo da Vida”. Desde então, atuou em “Cambalacho”, “TV Pirata” e “Cordel Encantado”. Foi casada com Olivier Anquier, com quem teve dois filhos, Julia e Hugo.
Débora Duarte|Débora Susan Duke|http://ego.globo.com/famosos/tudo-sobre/debora-duarte.html|http://s2.glbimg.com/DBX0xEKAUSNdbgSUiD3Fqj1lmEk=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/08/12/mg_6634.jpg|Capricórnio|02 de Janeiro (65 anos)|NULL|NULL
Débora Falabella|Débora Lima Falabella|http://ego.globo.com/famosos/tudo-sobre/debora-falabella.html|http://s2.glbimg.com/2vtiDYcv_trnBnlh2ydOW-qG6wo=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2011/09/22/debora-falabella-tvglobo.jpg|Peixes|22 de Fevereiro (36 anos)|NULL|Seu primeiro trabalho na televisão foi em “Malhação”. Depois disso, vieram participações na minissérie “JK” e nas novelas “Sinhá Moça”, “O Clone” e “Duas Caras”. Namorou o ator Daniel de Oliveira e foi casada com o músico Chuck Hypolitho, com quem teve uma filha, Nina.
Débora Lyra|Débora Moura Lyra|http://ego.globo.com/famosos/tudo-sobre/debora-lyra.html|http://s2.glbimg.com/Y2gITDHSxMfqvzwiSC9Py2P3feE=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2014/09/25/debora_lyra_div.jpg|Libra|26 de Setembro (25 anos)|NULL|NULL
Débora Nascimento|Débora Nascimento|http://ego.globo.com/famosos/tudo-sobre/debora-nascimento.html|http://s2.glbimg.com/tSnSCFnnZuT-KiCo5--h4lOoSiU=/300x170/top/smart/s.glbimg.com/jo/eg/f/300x185/2012/09/25/debora_nascimento.jpg|Gêmeos|16 de Junho (29 anos)|José Loreto|NULL
Deborah Caetano|Deborah Caetano|http://ego.globo.com/famosos/tudo-sobre/deborah-caetano.html|http://s2.glbimg.com/YelsXFlLApTe8ICu8TzGJQsLAIE=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/01/14/adeborah2013.1.jpg|Touro|29 de Abril (29 anos)|NULL|Rainha de bateria da Nenê de Vila Matilde.
Deborah Evelyn|Deborah Sochaczewski Evelyn de Carvalho|http://ego.globo.com/famosos/tudo-sobre/deborah-evelyn.html|http://s2.glbimg.com/YLElge0IVfHrjEx-9c2WqZh_SRE=/300x170/top/smart/s.glbimg.com/jo/eg/f/original/2013/05/15/deborah_evelyn_1.jpg|Peixes|12 de Março (49 anos)|NULL|NULL
Deborah Secco|Deborah Fialho Secco|http://ego.globo.com/famosos/tudo-sobre/deborah-secco.html|http://s2.glbimg.com/Nj4lvaISCxjSHqzgdXSDZ-vHuOs=/300x170/top/smart/s.glbimg.com/jo/eg/f/300x170/2012/08/17/deborah.jpg|Sagitário|26 de Novembro (35 anos)|Hugo Moura|Ganhou destaque ao participar do seriado “Confissões de Adolescente”, em 1994, na TV Cultura. Já na TV Globo, entre os principais trabalhos, estão as novelas “Celebridade”, “América”, “A Favorita” e “Insensato Coração”. No cinema, se destacou em “Bruna Surfistinha”, de 2010.
